,package,description,category
2986,,"['application', 'calculates', 'monthly', 'mortgage', 'payment', 'based', 'loan', 'amount', 'term', 'interest', 'rate', 'handle', 'additional', 'input', 'extra', 'monthly', 'payment', 'monthly/annual', 'expense', 'also', 'show', 'amortization', 'schedule', 'payment', 'summary', 'also', 'pie', 'chart', 'show', 'total', 'payment', 'bar', 'chart', 'show', 'principal', 'remaining', 'cumulative', 'interest', 'course', 'loan', 'term', 'several', 'option', 'compounding', 'period', 'payment', 'frequency', 'calculation', 'user', 'payment', 'summary', 'amortization', 'schedule', 'export', 'excel', 'file', 'built', 'though', 'user', 'interface', 'text', 'english', 'number', 'date', 'currency', 'format', 'displayed', 'using', 'current', 'region', 'display', 'current', 'mortgage', 'rate', 'across', 'u', 'please', 'continue', 'send', 'feedback', 'feedback', 'dcubers.com']",Personal finance
3006,,"['latest', 'moneybox', 'pro', 'best', 'accounting', 'software', 'wp8.1', 'sorry', 'english', 'little', 'bad', 'function', 'description', 'paying', 'remind', 'function', 'charge', 'account', 'move', 'class', 'subject', 'function', 'whiteboard', 'function', 'p', 'paid', 'certain', 'time', 'trial', 'time.subsequent', 'add', 'function', 'function', 'description', 'onedrive', 'online', 'synchronous', 'data', 'manual', 'secondary', 'high', 'degree', 'freedom', 'edit', 'account/category', 'variety', 'convenient', 'magnet', 'accelerated', 'recording', 'detail', 'made', 'easy', 'view', 'past', 'record', 'detail', 'detail', 'detail', 'clear', 'budget', 'function', 'encryption/money/reset', 'function', 'bookkeeping', 'remind', 'function', 'moneybox', 'let', 'record', 'form', 'beautiful', 'life', 'make', 'fall', 'love', 'bookkeeping', 'love', 'life']",Personal finance
3020,,"['easy', 'impossible', 'beat', 'e', 'trade', 'mobile', 'window', 'phone', 'real-time', 'streaming', 'quote', 'place', 'stock', 'trade', 'manage', 'account', 'more—all', 'window', 'device', 'everything', 'trading', 'investing', 'tool', 'right', 'palm', 'hand', 'safe', 'secure', 'log', 'securely', 'second', 'none', 'personal', 'information', 'stored', 'device', 'account', 'safe—even', 'lose', 'phone', 'please', 'read', 'important', 'disclosure', 'trade', 'received', 'outside', 'normal', 'market', 'hour', 'entered', 'next', 'business', 'day', 'security', 'product', 'service', 'offered', 'e', 'trade', 'security', 'llc', 'member', 'finra/sipc']",Personal finance  >  Banking & investments
3038,,"['understanding', 'credit', 'score', 'credit', 'report', 'crucial', 'financial', 'knowledge', 'insurance', 'housing', 'employment', 'often', 'denied', 'supported', 'negative', 'credit', 'score', 'often', 'people', 'know', 'even', 'basic', 'rich', 'people', 'however', 'know', 'build', 'credit', 'score', 'right', 'annual', 'credit', 'report', 'financial', 'system', 'posse', 'priceless', 'knowledge', 'invest', 'time', 'taking', 'course', 'hand', 'credit', 'score', 'assessment', 'credit', 'chance', 'possible', 'debtor', 'individual', 'loan', 'credit', 'score', 'present', 'evaluation', 'credit', 'score', 'agency', 'experian', 'equifax', 'transunion', 'myfico', 'qualitative', 'quantitative', 'course', 'teach', 'basic', 'calculate', 'credit', 'score', 'main', 'credit', 'score', 'fico', 'credit', 'score', 'generated', 'myfico', 'instance', 'general', 'fico', 'score', 'criterion', 'u.s.', 'canada', 'worldwide', 'region', 'factor', 'payment', 'history', 'amount', 'debt', 'revolving', 'debt', 'credit', 'card', 'loan', 'retail', 'card', 'debt', 'petroleum', 'card', 'installment', 'debt', 'open', 'debt', 'time', 'file', 'credit', 'file', 'age', 'accountancy', 'diversity', 'search', 'credit', 'credit', 'inquiry', 'credit', 'history', 'credit', 'history', 'record', 'borrower', 'liable', 'repayment', 'debt', 'credit', 'report', 'basically', 'past', 'report', 'borrower', 'credit', 'history', 'different', 'variety', 'resource', 'bank', 'credit', 'card', 'provider', 'collection', 'agency', 'state', 'federal', 'government', 'acquiring', 'understanding', 'credit', 'report', 'score', 'fair', 'credit', 'reporting', 'act', 'experian', 'equifax', 'transunion', 'etc', 'client', 'frequently', 'check', 'credit', 'history', 'asking', 'credit', 'report', 'credit', 'united', 'state', 'fair', 'credit', 'reporting', 'act', 'governs', 'organization', 'compile', 'credit', 'report', 'business', 'vary', 'big', 'three', 'credit', 'reporting', 'agency', 'experian', 'equifax', 'transunion', 'specialty', 'credit', 'reporting', 'agency', 'myfico', 'others', 'credit', 'history', 'immigrant', 'credit', 'history', 'normally', 'stay', 'inside', 'country', 'even', 'within', 'credit', 'card', 'network', 'within', 'international', 'credit', 'bureau', 'information', 'shared', 'different', 'country', 'example', 'equifax', 'canada', 'never', 'share', 'kind', 'credit', 'information', 'equifax', 'situated', 'united', 'state', 'adverse', 'credit', 'sub-prime', 'credit', 'unfavorable', 'credit', 'history', 'also', 'called', 'sub-prime', 'credit', 'history', 'non-status', 'credit', 'history', 'impaired', 'credit', 'history', 'poor', 'credit', 'history', 'bad', 'credit', 'history', 'damaging', 'credit', 'score', 'many', 'alternative', 'people', 'bad', 'credit', 'teach', 'fix', 'credit', 'score', 'repair', 'credit', 'score', 'show', 'alternative', 'way', 'credit', 'annual', 'credit', 'report', 'bureau', 'credit', 'report', 'fact', 'law', 'legitimate', 'u.s.', 'citizen', 'entitled', 'copy', 'credit', 'score', 'report', 'credit', 'score', 'reporting', 'bureau', 'every', 'month', 'law', 'requires', 'three', 'agency', 'offer', 'report', 'equifax', 'experian', 'transunion', 'credit', 'score', 'credit', 'report', 'consequence', 'information', 'credit', 'report', 'sold', 'credit', 'company', 'company', 'taking', 'consideration', 'whether', 'offer', 'credit', 'individual', 'company', 'also', 'available', 'entity', 'permissible', 'purpose', 'described', 'fair', 'credit', 'reporting', 'act', 'credit', 'repair', 'credit', 'score', 'determined', 'also', 'taking', 'account', 'past', 'record', 'handful', 'thing', 'develop', 'real', 'impact', 'credit', 'score', 'searching', 'credit', 'repair', 'consider', 'step', 'credit', 'repair', 'lesson', 'time', 'take', 'financial', 'future', 'control', 'download']",Personal finance  >  Banking & investments
3147,,"['marketwatch', 'window', 'phone', 'delivers', 'real-time', 'market', 'data', 'quote', 'breaking', 'market', 'business', 'news', 'analysis', 'investing', 'advice', 'throughout', 'day', 'latest', 'market', 'finance', 'business', 'news', 'marketwatch', 'market', 'data', 'center', 'updated', 'real', 'time', 'detailed', 'stock', 'quote', 'key', 'trading', 'information', 'chart', 'speech', 'recognition', 'hands-free', 'listening', 'tell', 'window', 'phone', 'read', 'latest', 'marketwatch', 'headline', 'story', 'news', 'company', 'latest', 'quote', 'stock', 'customizable', 'watchlist', 'track', 'stock', 'see', 'related', 'marketwatch', 'story', 'save', 'share', 'article']",Personal finance
3157,,"['vfx', 'wtrader', 'long-awaited', 'window', 'universal', 'version', 'award-winning', 'forex', 'trading', 'platform', 'vertexfx', 'trader.from', 'make', 'main', 'trading', 'functionality', 'finger', 'tip', 'anytime', 'anywhere', 'using', 'window', 'device', 'optimized', 'sense', 'pleased', 'announce', 'vfx', 'window', 'universal', 'trader', 'vfx', 'wtrader', 'window', 'device', 'vertexfx', 'customer', 'vfx', 'wtrader', 'portable', 'online', 'trading', 'application', 'available', 'internet-enabled', 'window', 'device', 'although', 'light', 'device', 'vfx', 'wtrader', 'offer', 'trader', 'main', 'tool', 'found', 'vertexfx', 'trader', 'system', 'easy', 'navigation', 'flexibility', 'browsing', 'screen', 'feel', 'power', 'vertexfx', 'window', 'device', 'connected', 'market', 'never', 'miss', 'trading', 'opportunity', 'vfx', 'wtrader', 'best', 'solution', 'trader', 'may', 'find', 'time', 'monitor', 'even', 'connected', 'live', 'market', 'watch', 'pc', 'try', 'find', 'convenient', 'flexible', 'trading', 'vfx', 'wtrader', 'benefiting', 'functionality', 'system', 'providing', 'simple', 'step', 'download', 'enter', 'login', 'information', 'select', 'broker', 'ready', 'go', 'technical', 'benefit', 'available', 'wherever', 'internet', 'connection', 'coverage', 'using', 'wi-fi', 'cellular', 'network', 'easy', 'setup', 'trade', 'monitor', 'live', 'price', 'modify', 'cancel', 'order', 'review', 'status', 'order', 'execute', 'live', 'trade', 'window', 'device', 'monitor', 'account', 'summary', 'financial', 'chart', 'indicator', 'check', 'history', 'trade', 'net', 'trade', 'screen', 'multiple-accounts']",Personal finance  >  Banking & investments
3175,,"['wallethub', 'make', 'easy', 'compare', 'car', 'loan', 'bank', 'credit', 'union', 'across', 'country', 'latest', 'auto', 'loan', 'rate', 'read', 'auto', 'loan', 'review', 'save', 'next', 'car', 'loan']",Personal finance  >  Banking & investments
3184,,"['integración', 'de', 'la', 'móvil', 'con', 'nueva', 'plataforma', 'de', 'servicios', 'banesconet', 'habilitada', 'la', 'opción', 'de', 'recargas', 'movistar']",Personal finance
3206,,"['accounting', 'daily', 'spending']",Personal finance
3217,,"['rajguru', 'nagar', 'sahakari', 'bank', 'mobile', 'application']",Personal finance  >  Banking & investments
3227,,"['unhackable', 'wallet', 'cryptocurrencies', 'blockchain', 'wallet', 'offer', 'level', 'security', 'functionality', 'professional', 'trader', 'long-term', 'crypto', 'holder', 'even', 'big', 'corporation', 'require', 'spatium', 'wallet', 'secure', 'others', 'currently', 'market', 'allows', 'distributed', 'signing', 'transaction', 'without', 'generating', 'private', 'key', 'participating', 'device', 'taking', 'away', 'major', 'vulnerability', 'current', 'crypto', 'wallet', 'spatium', 'decentralized', 'storage', 'data', 'fully', 'compatible', 'spatium', 'hardware', 'wallet', 'add', 'biometrics', 'even', 'increased', 'security', 'spatium', 'wallet', 'implement', 'flexible', 'authorization', 'tree', 'method', 'password', 'phrase', 'generated', 'secret', 'stored', 'distributed', 'manner', 'provides', 'access', 'data', 'authorization', 'factor', 'data', 'stored', 'user', 'device', 'spatium', 'server', 'kind']",Personal finance
3236,,"['manage', 'everything', 'car', 'calculate', 'statistic', 'represented', 'graphically', 'carstatistics', 'support', 'window', 'desktop', 'window', 'mobile', 'continuum', 'create', 'car', 'cost', 'category', 'assign', 'cost', 'car', 'overview', 'car', 'see', 'apportionment', 'cost', 'various', 'category', 'within', 'last', 'two', 'year', 'also', 'possible', 'display', 'saved', 'statistic', 'furthermore', 'browse', 'cost', 'example', 'find', 'carried', 'repair', 'calculate', 'statistic', 'car', 'including', 'costs/amount', 'cost/distance', 'amount/distance', 'cost', 'distribution', 'therefore', 'fuel', 'consumption', 'fuel', 'price', 'development', 'much', 'calculated', 'decide', 'whether', 'statistic', 'show', 'average', 'certain', 'period', 'time', 'year', 'month', 'week', 'etc.', 'also', 'possible', 'calculate', 'statistic', 'several', 'cost', 'category', 'offer', 'opportunity', 'export', 'import', 'well', 'link', 'onedrive', 'therefore', 'data', 'transferred', 'whenever', 'change', 'mobile', 'phone', 'also', 'possible', 'enter', 'logbook', 'entry', 'address', 'address', 'used', 'open', 'default', 'navigation', 'navigate', 'carstatistics', 'position', 'carstatistics', 'create', 'address', 'gps-information', 'order', 'enter', 'gps-information', 'manually', 'built-in', 'gps', 'gps', 'used', 'way', 'contain', 'advertising', 'in-app', 'purchase']",Personal finance
3242,,"['blog', 'writing', 'amazing', 'way', 'self-expression', 'write', 'blog', 'give', 'something', 'world', 'earn', 'money', 'amazing', 'take', 'step', 'step', 'teaching', 'open', 'blog', 'become', 'blogger', 'earn', 'money', 'side', 'job', 'full', 'time', 'work', 'home', 'job', 'step', 'beginner', 'blogger', 'must', 'go', 'show', 'everything', 'technical', 'stuff', 'challenge', 'writing', 'promoting', 'blog', 'earning', 'money', 'work', 'home', 'earn', 'money', 'side', 'job', 'world', 'hear', 'read', 'step', 'step', 'guidance', 'answer', 'yes', 'blogger', 'guide', 'download']",Personal finance  >  Banking & investments
3261,,"['house', 'flip', 'investing', 'purchasing', 'real', 'estate', 'property', 'market', 'value', 'increasing', 'worth', 'sell', 'market', 'value', 'many', 'problem', 'flipping', 'house', 'teach', 'avoid', 'find', 'right', 'real', 'estate', 'house', 'flip', 'finance', 'real', 'estate', 'investing', 'home', 'generally', 'sold', 'underneath', 'market', 'value', 'negligent', 'seller', 'distress', 'job', 'loss', 'foreclosed', 'property', 'sometimes', 'undervalued', 'property', 'fixer', 'upper', 'call', 'remodeling', 'work', 'sometimes', 'require', 'little', 'instance', 'paint', 'carpet', 'time', 'mold', 'asbestos', 'foundation', 'issue', 'inherently', 'hold', 'danger', 'work', 'therefore', 'often', 'substantial', 'profit', 'amazing', 'course', 'learn', 'become', 'flip', 'house', 'become', 'real', 'estate', 'investor', 'course', 'basically', 'divided', 'main', 'subject', 'step', 'step', 'house', 'flip', 'instruction', 'real', 'estate', 'investing', 'home', 'flipping', 'different', 'type', 'financing', 'home', 'flip', 'follow', 'lesson', 'priceless', 'knowledge', 'learn', 'market', 'flipping', 'would', 'easy', 'great', 'fortune', 'therefore', 'important', 'learn', 'understanding', 'challenge', 'contractor', 'find', 'excellent', 'contractor', 'work', 'study', 'rate', 'landscape', 'design', 'plumbing', 'system', 'electrician', 'home', 'investor', 'flipping', 'mentor', 'course', 'hold', 'great', 'value', 'talk', 'experienced', 'personal', 'wonder', 'extensive', 'research', 'listing', 'real', 'estate', 'broker', 'foreclosure', 'real', 'estate', 'market', 'located', 'worldwide', 'arranged', 'effective', 'market', 'extra', 'liquid', 'financial', 'investment', 'instrument', 'individual', 'real-estate', 'property', 'unique', 'directly', 'interchangeable', 'offer', 'major', 'obstacle', 'investor', 'seeking', 'evaluate', 'rate', 'financial', 'investment', 'opportunity', 'buying', 'investment', 'property', 'discover', 'house', 'worth', 'investing', 'make', 'offer', 'remember', 'buy', 'house', 'great', 'price', 'tempted', 'pay', 'market', 'value', 'house', 'since', 'eager', 'home', 'investor', 'competitor', 'wholesaler', 'assigning', 'contract', 'real', 'estate', 'flipping', 'wholesaler', 'earn', 'profit', 'authorizing', 'agreement', 'buy', 'property', 'seller', 'afterward', 'entering', 'arrangement', 'third', 'party', 'resell', 'property', 'greater', 'rate', 'revenue', 'wholesale', 'property', 'numerous', 'time', 'real', 'estate', 'investing', 'unusual', 'property', 'assigned', 'numerous', 'time', 'well', 'couple', 'wholesaler', 'make', 'money', 'purchase', 'vendor', 'end', 'customer', 'initial', 'wholesaler', 'enters', 'agreement', 'purchase', 'residential', 'commercial', 'property', 'designates', 'market', 'right', 'agreement', 'another', 'financier', 'fix', 'flip', 'real', 'estate', 'house', 'investing', 'benefit', 'flipping', 'property', 'come', 'either', 'getting', 'low', 'well', 'selling', 'high', 'usually', 'rapidly-rising', 'market', 'getting', 'house', 'requires', 'repair', 'work', 'also', 'fixing', 'marketing', 'profit', 'fix', 'flip', 'financing', 'real', 'estate', 'investing', 'house', 'flip', 'realty', 'property', 'generally', 'costly', 'comparison', 'extensively', 'offered', 'financial', 'investment', 'tool', 'stock', 'bond', 'rarely', 'would', 'real', 'estate', 'investor', 'pay', 'entire', 'quantity', 'acquisition', 'price', 'property', 'cash', 'become', 'house', 'flipping', 'investor', 'today', 'limited', 'time', 'download']",Personal finance  >  Banking & investments
3275,,"['wallet', 'experience', 'security', 'owning', 'cryptographically', 'secure', 'wallet', 'fund', 'even', 'stellarport', 'take', 'democratic', 'trade', 'scour', 'available', 'asset', 'stellar', 'network', 'trade', 'real', 'time', 'user', 'around', 'world', 'usd', 'eur', 'btc', 'eth', 'xlm', 'much', 'send', 'payment', 'send', 'payment', 'friend', 'family', 'acquaintance', 'security', 'wallet', '5', 'fraction', 'penny', 'trade', 'chat', 'pay', 'user', 'around', 'world', 'seamlessly', 'trustlessly', 'receive', 'inflation', 'easily', 'sign', 'weekly', 'xlm', 'inflation', 'payouts', 'start', 'earning', 'xlm', 'right', 'away', 'wallet', 'management', 'manage', 'wallet', 'easily', 'device', 'add', 'token', 'balance', 'image', 'nickname']",Personal finance  >  Banking & investments
3367,,"['sparkasse', 'mobile', 'banking', 'application', 'mobile', 'device', 'safe', 'fast', 'easiest', 'cheapest', 'way', 'financial', 'operation', 'advantage', 'mbanking', 'application', 'saving', 'time', 'payment', 'made', 'anywhere', 'time', 'saving', 'money', 'carry', 'financial', 'operation', 'fee', 'lower', 'payment', 'branch', 'energy', 'saving', 'environmental', 'protection', 'avoiding', 'cost', 'going', 'nearest', 'branch', 'bank', 'paper', 'complete', 'control', 'finance', 'financial', 'operation', 'hour', 'day', 'service', 'mbanking', 'application', 'includes', 'paying', 'utility', 'type', 'account', 'transfer', 'fund', 'account', 'individual', 'legal', 'entity', 'transfer', 'fund', 'account', 'perform', 'currency', 'exchange', 'create', 'sample', 'payment', 'order', 'existing', 'pattern', 'created', 'netbanking', 'service', 'review', 'account', 'balance', 'liability', 'account', 'credit', 'card', 'overview', 'balance', 'liability', 'per', 'account', 'credit', 'card', 'overview', 'information', 'financial', 'transaction', 'mbanking', 'providing', 'information', 'useful', 'contact', 'bank', 'foreign', 'currency', 'exchange', 'rate', 'opening', 'hour', 'particular', 'branch', 'bank', 'sparkasse', 'bank', 'putting', 'highest', 'emphasis', 'security', 'therefore', 'mbanking', 'application', 'protected', 'modern', 'security', 'device', 'form', 'token', 'built', 'mobile', 'phone', 'token', 'generate', 'unique', 'timely', 'limited', 'security', 'code', 'moment', 'protect', 'logging', 'application', 'sending', 'transaction', 'bank', 'way', 'security', 'complete', 'confidentiality', 'ensured', 'application', 'lock', 'automatically', 'wrong', 'password', 'entered', 'three', 'time', 'repeatedly']",Personal finance
3416,,"['life', 'full', 'challenge', 'surprise', 'often', 'money', 'loan', 'sometimes', 'merely', 'started', 'brand-new', 'work', 'wait', 'first', 'salary', 'payday', 'loan', 'cash', 'advance', 'loan', 'washing', 'machine', 'stopped', 'working', 'kind', 'thing', 'occur', 'regularly', 'challenging', 'manage', 'many', 'time', 'choice', 'best', 'choice', 'loan', 'however', 'u', 'know', 'verity', 'possibility', 'personal', 'loan', 'appropriate', 'good', 'credit', 'score', 'money', 'borrower', 'great', 'loan', 'bad', 'credit', 'borrower', 'sometimes', 'quick', 'loan', 'sometimes', 'time', 'issue', 'sometimes', 'postpone', 'payment', 'using', 'hard', 'money', 'loan', 'sometimes', 'steady', 'payment', 'table', 'personal', 'loan', 'bank', 'credit', 'card', 'loan', 'even', 'paypal', 'credit', 'loan', 'good', 'fit', 'often', 'looking', 'bad', 'credit', 'loan', 'loan', 'bank', 'p2p', 'lending', 'peer', 'peer', 'lending', 'may', 'good', 'idea', 'time', 'everyone', 'see', 'repair', 'improve', 'credit', 'score', 'teach', 'also', 'credit', 'score', 'repair', 'guide', 'u.s.', 'living', 'paycheck', 'paycheck', 'lower', 'left', 'end', 'month', 'drop', 'either', 'mentioned', 'group', ""'ll"", 'must', 'know', 'alternative', 'surprise', 'loan', 'bad', 'credit', 'mini-course', 'reveal', 'money', 'loan', 'alternative', 'advantage', 'well', 'disadvantage', 'different', 'money', 'loan', 'choose', 'appropriate', 'personal', 'loan', 'loan', 'good', 'improve', 'credit', 'score', 'lot', 'divide', 'course', 'part', 'bank', 'personal', 'loan', 'bank', 'loan', 'possibly', 'considered', 'typical', 'kind', 'money', 'loan', 'individual', 'loan', 'bank', 'would', 'provide', 'medium', 'long-term', 'financing', 'bank', 'set', 'certain', 'period', 'loan', 'interest', 'rate', 'timing', 'also', 'quantity', 'payment', 'credit', 'card', 'money', 'loan', 'loan', 'credit', 'card', 'function', 'personal', 'loan', 'mean', 'financing', 'quick', 'loan', 'time', 'sensitive', 'long', 'credit', 'card', 'name', 'make', 'money', 'normally', 'without', 'offer', 'kind', 'document', 'p2p', 'lending', 'peer', 'peer', 'lending', 'also', 'abbreviated', 'p2p', 'lending', 'practice', 'using', 'online', 'service', 'platform', 'match', 'lender', 'borrower', 'lending', 'getting', 'money', 'among', 'individual', 'business', 'way', 'skip', 'middleman', 'commission', 'hard', 'money', 'loan', 'hard', 'money', 'loan', 'short-term', 'bridge', 'loan', 'many', 'time', 'used', 'real', 'estate', 'deal', 'allows', 'money', 'loan', 'based', 'largely', 'worth', 'property', 'utilized', 'protection', 'credit', 'history', 'integrity', 'borrower', 'since', 'conventional', 'loan', 'provider', 'financial', 'institution', 'bank', 'offer', 'hard', 'loan', 'funding', 'hard', 'money', 'loan', 'provider', 'frequently', 'private', 'individual', 'firm', 'payday', 'loan', 'payday', 'loan', 'also', 'called', 'payday', 'advance', 'early', 'paycheck', 'loan', 'money', 'advance', 'cash', 'advance', 'loan', 'small', 'short-term', 'unsecured', 'money', 'loan', 'regardless', 'whether', 'repayment', 'loan', 'linked', 'borrower', 'payday', 'payday', 'advance', 'loan', 'rely', 'consumer', 'previous', 'payroll', 'employment', 'record', 'improve', 'credit', 'score', 'credit', 'score', 'generally', 'determined', 'considering', 'record', 'handful', 'factor', 'might', 'order', 'improve', 'credit', 'score', 'case', 'searching', 'credit', 'rating', 'repair', 'must', 'take', 'consideration', 'several', 'action', 'show', 'part', 'course', 'download', 'earn', 'priceless', 'knowledge', 'put', 'work']",Personal finance  >  Budgeting & taxes
3523,,"['plug', 'hardwarewallets', 'balance', 'support', 'trezor', 'model', 'trezor', 'keepkey', 'coin', 'bitcoin', 'bitcoin', 'cash', 'ethereum', 'ethereum', 'classic', 'litecoin', 'vertcoin', 'dash', 'bitcoin', 'gold', 'digibyte', 'zcash', 'cardano', 'ledger', 'nearly', 'ready', 'hardfolio', 'people', 'cryptocurrency', 'hardwarewallets', 'see', 'balance', 'glance', 'multiple', 'different', 'coin', 'added', 'together', 'across', 'hardwarewallets', 'privacy', 'security', 'extremely', 'import', 'hardfolio', 'data', 'purpose', 'presenting', 'balance', 'hardwarewallets', 'secure', 'nature', 'protected', 'installing', 'hardfolio', 'agreeing', 'end', 'user', 'license', 'agreement', '//christianfindlay.com/hardfolio-eula/', 'read', 'hardfolio', 'privacy', '//christianfindlay.com/hardfolio/']",Personal finance
3542,,"['designed', 'specifically', 'mobile', 'device', 'solution', 'provides', 'customer', 'reliable', 'secure', 'flexible', 'easy', 'service', 'managing', 'account', 'even', 'innovative', 'system', 'solution', 'bank', 'ideal', 'tool', 'bank', 'always', 'hand', 'operate', 'full', 'autonomy', 'freedom', 'updated', 'improved', 'implemented', 'service', 'designed', 'specifically', 'business', 'internet', 'banking', 'credential', 'ask', 'local', 'branch', 'information']",Personal finance  >  Banking & investments
3550,,"['m2u', 'available', 'window', 'phone', 'discover', 'whole', 'way', 'accessing', 'banking', 'need', 'via', 'm2u', 'window', 'phone', 'experience', 'variety', 'banking', 'service', 'fingertip', 'ease', '★account', 'summary★', 'balance', 'inquiry', 'saving', 'current', 'credit/debit', 'card', 'm2u', 'history', 'recent', 'transaction', 'today', 'transaction', 'transaction', 'history', 'deposit', 'credit/debit', 'card', '★funds', 'transfer★', 'account', 'registered', '3rd', 'party', 'account', 'registered', 'interbank', 'giro', '★payments★', 'registered', 'bill', 'payment', 'card', 'payment', 'card', 'payment', 'registered', '3rd', 'party', 'account', '★prepaid★', 'mobile', 'prepaid', 'instant', 'top', '★others★', 'view', 'forex', 'rate', 'loan', 'calculator', 'u', 'download', 'm2u', 'discover', 'whole', 'banking', 'experience', 'window', 'phone']",Personal finance
3565,,"['alpha', 'safe', 'access', 'application', 'produce', 'time', 'security', 'code', 'turn', 'used', 'secure', 'transaction', 'alpha', 'alpha', 'mobile', 'banking', 'well', 'vip', 'member', 'display', 'verisign', 'identity', 'protection', 'registration', 'application', 'mobile', 'device', 'submit', 'credential', 'id', 'via', 'alpha', 'banking', 'menu', 'maintenance', 'additional', 'password', 'service', 'application', 'alpha', 'safe', 'access', 'application', 'substitute', 'physical', 'time', 'password', 'device', 'producing', 'security', 'code', 'displayed', 'mobile', 'screen', 'entered', 'addition', 'user', 'name', 'password', 'access', 'alpha', 'mobile', 'banking', 'profile', 'well', 'case', 'similar', 'physical', 'device', 'ie', 'sign', 'transfer', 'non', 'declared', 'account', 'addition', 'modification', 'banking', 'product', 'account', 'card', 'loan']",Personal finance  >  Banking & investments
3566,,"['mpbz', 'application', 'enables', 'secure', 'access', 'information', 'pbz', 'product', 'well', 'financial', 'transaction', 'time/any', 'place', 'internet', 'access', 'mpbz', 'acquired', 'branch', 'office', 'pbz365', 'net', 'acquiring', 'mpbz', 'user', 'receives', 'identification', 'activation', 'code', 'required', 'activation', 'functionality', 'mpbz', 'enables', 'check', 'balance', 'transaction', 'performed', 'transaction', 'deposit', 'account', 'settle', 'liability', 'create', 'announced', 'order', '2d', 'bar', 'code', 'payment', 'slip', 'scanning', 'contracting', 'standing', 'order', 'direct', 'debiting', 'agree', 'saving', 'benefit', 'additional', 'stimulating', 'part', 'interest', 'rate', 'first', 'depositing', 'period', 'pay', 'loan', 'installment', 'view', 'loan', 'detail', 'check', 'credit', 'card', 'balance', 'make', 'payment', 'contracting', 'visa', 'sticker', 'view', 'installment', 'payment', 'transaction', 'current', 'account', 'check', 'business', 'account', 'balance', 'transaction', 'artisan', 'purchase/sell', 'foreign', 'currency', 'lower', 'rate', 'purchase/sell/transfer', 'investment', 'fund', 'share', 'buy', 'pre-paid', 'voucher', 'personalised', 'offer', 'location', 'service', 'order', 'payment', 'transaction', 'receipt', 'delivered', 'e-mail', 'access', 'data', 'receive', 'information', 'notice', 'security', 'complete', 'security', 'using', 'application', 'confirmed', 'iso', 'certificate', 'mpbz', 'based', 'pin', 'known', 'user', 'prevents', 'abuse', 'event', 'cell', 'phone', 'theft', 'loss', 'data', 'relating', 'account', 'pin', 'stored', 'cell', 'phone', 'thus', 'warranting', 'absolute', 'data', 'confidentiality', 'application', 'locked', 'failed', 'attempt', 'enter', 'correct', 'pin', 'also', 'prevents', 'unwanted', 'access']",Personal finance
3567,,"['looking', 'application', 'maintain', 'expenditure', 'revenue', 'intrusive', 'ad', 'complicated', 'complex', 'thing', 'unnecessary', 'lack', 'opportunity', 'save', 'load', 'budget', 'fire', 'statistic', 'specified', 'period', 'show', 'much', 'left', 'money', 'decided', 'gather', 'place', 'lack', 'advertising', 'easy', 'quick', 'reference', 'budget', 'click', 'operation', 'stored', 'device', 'user-friendly', 'interface', 'nothing', 'superfluous', 'hurt', 'eye', 'choice', 'category', 'operation', 'write', 'anything', 'spend', 'precious', 'time', 'select', 'picture', 'enough', 'ability', 'edit', 'delete', 'operation', 'men', 'fallible', 'synchronization', 'budget', 'device', 'two', 'click', 'device', 'must', 'connected', 'wi-fi', 'hotspot', 'wlan', 'display', 'remainder', 'money', 'statistic', 'certain', 'period', 'graph', 'clearly', 'show', 'spent', 'much', 'earned', 'well', 'change', 'budget', 'balance', 'saving', 'loading', 'synchronization', 'loaded', 'current', 'budget', 'complete', 'removal', 'operation', 'eazy', 'budget']",Personal finance  >  Budgeting & taxes
3616,,"['wallet', 'show', 'everything', 'see', 'order', 'understand', 'spending', 'money', 'save', 'order', 'maintain', 'financial', 'well-being', 'begin', 'create', 'account', 'bank', 'account', 'credit', 'card', 'cash', 'enter', 'transaction', 'income', 'purchase', 'category', 'subcategories', 'see', 'spending', 'detail', 'discover', 'problem', 'area', 'application', 'provides', 'various', 'report', 'look', 'different', 'aspect', 'financial', 'life', 'example', 'see', 'list', 'pie', 'chart', 'show', 'much', 'money', 'going', 'food', 'gasoline', 'clothing', 'category', 'much', 'spend', 'specific', 'category', 'last', 'week', 'month', 'addition', 'wallet', 'option', 'export', 'finance', 'file', 'also', 'let', 'password', 'protect', 'access', 'main', 'function', 'create', 'wallet', 'currency', 'group', 'subgroup', 'addition', 'icon', 'view', 'finance', 'report', 'daily', 'weekly', 'monthly', 'yearly', 'synchronization', 'cloud', 'view', 'finance', 'report', 'loss', 'parish', 'group', 'currency', 'wallet', 'selected', 'period', 'view', 'finance', 'pie', 'chart', 'loss', 'parish', 'group', 'selected', 'period', 'import', 'export', 'database', 'file', 'set', 'password', 'entrance', 'program', 'change', 'theme', 'application', 'time', 'date', 'format', 'update', 'exchange', 'rate', 'server', 'view', 'total', 'bill', 'selected', 'currency', 'quickly', 'adding', 'operation', 'transfer', 'widget', 'many', 'filter', 'operation', 'different', 'parameter', 'export', 'excel', 'xml', 'glad', 'write', 'u', 'suggestion', 'comment', 'thank']",Personal finance
