,package,description,category
14107,,"['prepare', 'trip', 'abroad', 'assessing', 'risk', 'arising', 'destination', 'climate', 'risk', 'infection', 'schedule', 'time', 'prophylaxis', 'necessary', 'vaccination', 'chemoprophylaxis', 'certificate', 'hand', 'information', 'country', 'peculiarity', 'detail', 'make', 'trip', 'safer', 'avoid', 'exposing', 'risk', 'health', 'manual', 'come', 'around', 'escort', 'every', 'move']",Travel
14150,,"['call', 'cell', 'recognize', 'quickly', 'find', 'called', 'know', 'call', 'back', 'verify', 'number', 'call', 'simply', 'using', 'application', 'window', 'phone', 'quickly', 'find', 'detail', 'caller']",Travel  >  City guides
14169,,"['next', 'departure', 'allows', 'add', 'configure', 'schedule', 'different', 'stop', 'e.g', 'bus', 'train', 'schedule', 'stop', 'presented', 'digital', 'board', 'i.e', 'familiar', 'style', 'reality', 'frequent', 'stop', 'preferably', 'added', 'directly', 'start', 'screen', 'quick', 'visual', 'overview', 'detailed', 'information', 'departure', 'stop', 'also', 'available', 'public', 'transport', 'supported', 'sweden', 'plan', 'add', 'international', 'travel', 'provider', 'mta', 'future', 'update']",Travel
14192,,"['using', 'vr', 'mobile', 'search', 'timetable', 'buy', 'domestic', 'long-distance', 'ticket', 'commuter', 'zone', 'area', 'ticket', 'reserve', 'seat', 'multi-tickets', 'ticket', 'buy', 'easily', 'carried', 'application', 'ticket', 'folder', 'open', 'ticket', 'even', 'device', 'offline', 'log', 'veturi', 'customer', 'choose', 'favourite', 'trip', 'select', 'seat', 'download', 'ticket', 'folder', 'also', 'ticket', 'purchased', 'vr', 'sale', 'point', 'log', 'veturi', 'username', 'password', 'make', 'purchase', 'even', 'easier', 'faster', 'application', 'also', 'up-to-date', 'information', 'rail', 'service', 'live', 'train', 'update', 'station', 'information', 'service', 'opening', 'hour']",Travel
14227,,"['bus', 'depart', 'delayed', 'time', 'fahrplan-ms', 'answer', 'convenient', 'stadtwerke', 'münster', 'journey', 'planner', 'desktop', 'tablet', 'pc', 'departure', 'time', 'around', 'münster', 'area', 'displayed', 'real-time', 'instance', 'stop', 'station', 'next', 'current', 'position', 'mean', 'deviation', 'schedule', 'already', 'taken', 'account', 'even', 'beyond', 'münster', 'journey', 'planner', 'provides', 'information', 'public', 'transport', 'journey', 'planner', 'stadtwerke', 'münster', 'offer', 'addition', 'map', 'service', 'fare', 'information', 'window', 'window', 'rt', 'device']",Travel
14232,,"['convert', 'every', 'world', 'currency', 'xe', 'currency', 'live', 'currency', 'rate', 'historic', 'chart', 'simple', 'plus', 'even', 'store', 'latest', 'rate', 'work', 'offline', 'easy-to-use', 'received', 'million', 'downloads', 'making', 'downloaded', 'foreign', 'exchange', 'market', 'featured', 'bbc', 'cnn', 'la', 'time', 'travel', 'channel', 'live', 'currency', 'rate', 'chart', 'every', 'world', 'currency', 'precious', 'metal', 'live', 'exchange', 'rate', 'refresh', 'every', 'minute', 'calculate', 'price', 'currency', 'converter', 'view', 'currency', 'chart', 'historic', 'rate', 'monitor', 'different', 'currency', 'accurate', 'rate', 'trusted', 'million', 'people', 'personalize', 'setting', 'shake', 'phone', 'reset', 'rate', 'select', 'frequency', 'rate', 'update', 'pin', 'xe', 'currency', 'home', 'screen', 'offline', 'store', 'last', 'updated', 'rate', 'work', 'internet', 'make', 'xe', 'currency', 'better', 'please', 'send', 'feedback', 'mobile', 'xe.com']",Travel
14233,,"['meet', 'hiker', 'love', 'trekking', 'around', 'world', 'got']",Travel
14263,,"['first', 'popular', 'czech', 'window', 'phone', 'application', 'sending', 'sm', 'city', 'transport', 'ticket', 'remember', 'number', 'code', 'send', 'also', 'full', 'handling', 'uri', 'address', 'format', 'sm', 'number', 'body=', 'text', 'sm', 'ticket', 'city', 'praha', 'brno', 'ostrava', 'plzeň', 'české', 'budějovice', 'ústí', 'nad', 'labem', 'liberec', 'olomouc', 'pardubice', 'hradec', 'králové', 'automatic', 'update', 'internet', 'gps', 'location', 'nearest', 'city', 'possibility', 'pin', 'selected', 'sm', 'ticket', 'start', 'screen', 'fast', 'sending', 'tap-and-hold', 'selected', 'ticket', 'accessing', 'option', 'possibility', 'create', 'nfc', 'tag', 'sending', 'selected', 'sm', 'ticket', 'tap-and-hold', 'selected', 'ticket', 'accessing', 'option', 'application', 'ad-free', 'note', 'czech', 'sim', 'card', 'service']",Travel
14361,,"['indian', 'rail', 'help', 'data', 'know', 'indian', 'railway', 'train', 'schedule', 'look', 'train', 'schedule', 'train', 'name/no', 'search', 'partial', 'train', 'name/no', 'save', 'train', 'schedule', 'locally', 'live', 'tile', 'acting', 'shortcut', 'saved', 't', 'map', 'view', 'train', 'schedule', 'browse', 'different', 'category', 'train', 'list', 'pnr', 'enquiry', 'bookmark', 'pnr', 'expired', 'pnr', 'get', 'deleted', 'automatically', 'send', 'pnr', 'status', 'via', 'sms/email', 'live', 'tile', 'automatically', 'update', 'tiled', 'pnr', 'know', 'cancellation', 'charge', 'cancelled', 'different', 'time', 'add', 'reminder', 'journey', 'view', 'seat', 'map', 'know', 'exactly', 'seat', 'would', 'travel', 'plan', 'search', 'train', 'two', 'station', 'fare', 'origin', 'destination', 'travel', 'time', 'seat', 'availability', 'different', 'quota', 'info', 'train', 'running', 'particular', 'week', 'instead', 'specific', 'date', 'train', 'live', 'status', 'exactly', 'train', 'know', 'train', 'delayed', 'book', 'via', 'irctc', 'quick', 'link', 'go', 'irctc', 'mobile', 'book', 'ticket', 'fare', 'query', 'fare', 'quota', 'age', 'group', 'concession', 'class', 'quick', 'sa', 'seat', 'availability', 'directly', 'particular', 'train', 'particular', 'quota']",Travel
14401,,"['looking', 'burrito', 'joint', 'open', 'irish', 'pub', 'nearby', 'gas', 'station', 'drive', 'tank', 'hit', 'empty', 'yelp', 'window', 'phone', 'u', 'search', 'place', 'eat', 'shop', 'drink', 'relax', 'read', 'review', 'active', 'community', 'local', 'know', 'search', 'business', 'near', 'tap', 'quick', 'link', 'find', 'nearby', 'bar', 'restaurant', 'cafe', 'narrow', 'search', ""'hood"", 'distance', 'price', 'open', 'browse', 'review', 'read', 'great', 'great', 'city', 'find', 'great', 'deal', 'offered', 'favorite', 'local', 'business', 'window', 'phone', 'add', 'tip', 'photo', 'draft', 'review', 'favorite', 'business', 'check-in', 'share', 'yelp', 'friend', 'make', 'reservation', 'opentable', 'without', 'leaving', 'yelp', 'look', 'address', 'phone', 'number', 'thousand', 'business', 'yelp', 'augmented', 'reality', 'monocle', 'overlay', 'business', 'information', 'onto', 'world', 'around']",Travel  >  City guides
14485,,"['truck', 'secure', 'parking', 'europe']",Travel
14527,,"['mango', 'gateway', 'south', 'africa', 'innovative', 'airline', 'mango', 'offer', 'on-board', 'wi-fi', 'consistent', 'on-time', 'performance', 'affordable', 'airfare', 'functionality', 'allows', 'book', 'view', 'booking', 'offline', 'mode', 'receive', 'special', 'promotion', 'download', 'today']",Travel
14636,,"['simple', 'way', 'track', 'train.put', 'train', 'number', 'date', 'view', 'detailed', 'running', 'status', 'time', 'also', 'support', 'train', 'route', 'information', 'train', 'station', 'check', 'seat', 'availability', 'price', 'detail', 'go', 'offline-', 'save', 'train', 'route', 'train', 'station', 'note', 'result', 'depends', 'response', 'server', 'need', 'connectivity', 'indian', 'railway']",Travel
14668,,"['contains', 'useful', 'resource', 'trip', 'paris', 'france']",Travel
14723,,"['modern', 'map', 'simple', 'powerful', 'application', 'discover', 'best', 'place', 'modern', 'map', 'find', 'location', 'via', 'gps', 'search', 'location', 'specifying', 'name', 'find', 'nearby', 'location', 'location', 'via', 'keyword', 'place', 'name', 'type', 'place', 'calculate', 'route', 'location', 'specified', 'store', 'favorite', 'view', 'recent', 'search', 'switch', 'different', 'layer', 'road', 'terrain', 'aereal', 'hybrid', 'choose', 'dark', 'mode', 'give', 'different', 'touch', 'map', 'view', '3d', 'building', 'query', 'data', 'location', 'phone', 'number', 'user', 'rating', 'photo', 'street', 'view', 'check', 'directly', 'call', 'phone', 'questions/comments/suggestions', 'leave', 'rating', 'mail', 'application']",Travel
14941,,"['display', 'current', 'latitude', 'longitude', 'phone', 'get', 'address', 'allows', 'user', 'save', 'load', 'last', 'address', 'user', 'also', 'text', 'current', 'location', 'double', 'tap', 'map', 'close']",Travel
15007,,"['program', 'live', 'position', 'mpk', 'wroclaw', 'bus', 'tram']",Travel
15042,,"['aplikasi', 'ini', 'menceritakan', 'tentang', 'beberapa', 'tempat', 'wisata', 'dan', 'kuliner', 'indonesia', 'yang', 'wajib', 'di', 'kunjungi']",Travel  >  City guides
15056,,"['travel', 'guide', 'capital', 'region', 'usa', 'washington', 'dc', 'maryland', 'virginia', 'united', 'state', 'america', 'find', 'thing', 'tour', 'place', 'stay', 'transportation', 'map', 'holiday', 'guide', 'region', 'including', 'smithsonian', 'institution', 'white', 'house', 'national', 'park', 'attraction', 'small', 'town', 'outdoor', 'activity', 'beach', 'shopping', 'event', 'family', 'activity', 'much']",Travel  >  City guides
15062,,"['anyone', 'regularly', 'traveling', 'using', 'public', 'transport', 'often', 'run', 'route', 'often', 'wish', 'quickly', 'see', 'upcoming', 'departure', 'time', 'route', 'without', 'search', 'long', 'tediously', 'quicköv', 'focus', 'often', 'used', 'connection', 'accessed', 'within', 'second', 'known', 'tram', 'bus', 'station', 'board', 'duration', 'departure', 'displayed', 'right', 'next', 'time', 'schedule', 'entire', 'switzerland', 'supported', 'including', 'transport', 'company', 'official', 'railway', 'guide', 'top', 'live', 'delay', 'data', 'selected', 'transport', 'company', 'order', 'quickly', 'painlessly', 'buy', 'ticket', 'chosen', 'connection', 'quicköv', 'directly', 'link', 'official', 'sbb', 'sbb', 'respectively', 'note', 'minute', 'article', 'mistakenly', 'referred', 'quick', 'öv', 'two', 'word', 'obviously', 'meant']",Travel
15069,,"['navi', 'mumbai', 'popular', 'metropolis', 'india', 'planned', 'satellite', 'city', 'west', 'maharashtra', 'india', 'connected', 'mumbai', 'vashi', 'airoli', 'bridge', 'navi', 'mumbai', 'window', 'complete', 'virtual', 'travel', 'guide', 'largest', 'planned', 'city', 'earth', 'information', 'weather', 'metro', 'must', 'visit', 'nightlife', 'emergency', 'autogas', 'lingo', 'weather', 'latest', 'weather', 'update', 'step', 'explore', 'city', 'dream', 'next', 'day', 'weather', 'information', 'metro', 'travel', 'metro', 'reach', 'destination', 'time', 'check', 'available', 'route', 'schedule', 'metro', 'station', 'train', 'timing', 'must', 'visit', 'list', 'must', 'see', 'place', 'navi', 'mumbai', 'precise', 'information', 'location', 'via', ""'augmented"", 'reality', 'nightlife', 'navi', 'mumbai', 'everything', 'great', 'hotel', 'good', 'restaurant', 'lively', 'discotheque', 'club', 'happening', 'cafe', 'list', 'place', 'name', 'address', 'phone', 'number', 'etc', 'emergency', 'emergency', 'anywhere', 'anytime', 'click', 'indian', 'airline', 'hospital', 'ambulance', 'crime', 'etc', 'autogas', 'section', 'user', 'find', 'nearest', 'cng', 'lpg', 'gas', 'station', 'navi', 'mumbai', 'also', 'route', 'station', 'current', 'location', 'lingo', 'translate', 'language', 'english', 'navi', 'mumbai', 'offer', 'every', 'bit', 'information', 'tourist', 'might', 'require', 'explore', 'city', 'note', 'information', 'indicative', 'user', 'best', 'navigate', 'navi', 'mumbai', 'taken', 'various', 'site', 'content', 'application', 'copyrighted', 'silver', 'touch-', 'though', 'design', 'presentation', 'application', 'copyrighted', 'silver', 'touch', 'technology', 'ltd', 'india']",Travel  >  City guides
15070,,"['jaipur', 'window', 'complete', 'virtual', 'travel', 'guide', 'explore', 'charming', 'city', 'jaipur', 'never', 'provides', 'detailed', 'information', 'weather', 'citymap', 'must', 'visit', 'nightlife', 'emergency', 'autogas', 'lingo', 'weather', 'recent', 'weather', 'update', 'step', 'explore', 'city', 'city', 'map', 'city', 'map', 'pathfinder', 'help', 'navigate', 'city', 'reach', 'desired', 'destination', 'easily', 'wherever', 'anytime', 'know', 'go', 'route', 'pick', 'must', 'visit', 'list', 'must', 'see', 'place', 'jaipur', 'precise', 'information', 'location', 'via', ""'augmented"", 'reality', 'restaurant', 'enjoy', 'favorite', 'food', 'nice', 'time', 'best', 'restaurant', 'jaipur', 'list', 'restaurant', 'address', 'number', 'etc', 'emergency', 'emergency', 'anywhere', 'anytime', 'click', 'airline', 'medical', 'crime', 'railway', 'tourist', 'enquiry', 'etc', 'autogas', 'section', 'user', 'find', 'nearest', 'cng', 'lpg', 'gas', 'station', 'jaipur', 'also', 'route', 'station', 'current', 'location', 'lingo', 'translate', 'language', 'english', 'jaipur', 'offer', 'maximum', 'information', 'city', 'lifestyle', 'download', 'jaipur', 'application', 'note', 'information', 'indicative', 'user', 'best', 'navigate', 'jaipur', 'taken', 'various', 'site', 'content', 'application', 'copyrighted', 'silver', 'touch-', 'though', 'design', 'presentation', 'application', 'copyrighted', 'silver', 'touch', 'technology', 'ltd', 'india']",Travel  >  City guides
15071,,"['mumbai', 'biggest', 'metropolis', 'india', 'city', 'full', 'life', 'also', 'well', 'known', 'tourist', 'place', 'bollywood', 'commercial', 'hub', 'government', 'body', 'mumbai', 'complete', 'virtual', 'travel', 'guide', 'explore', 'mumbai', 'never', 'provides', 'detailed', 'information', 'weather', 'metro', 'must', 'visit', 'nightlife', 'emergency', 'autogas', 'lingo', 'weather', 'latest', 'weather', 'update', 'step', 'explore', 'city', 'dream', 'next', 'day', 'weather', 'information', 'metro', 'travel', 'metro', 'reach', 'destination', 'time', 'check', 'available', 'route', 'schedule', 'metro', 'station', 'train', 'timing', 'must', 'visit', 'list', 'must', 'see', 'place', 'mumbai', 'precise', 'information', 'location', 'via', ""'augmented"", 'reality', 'nightlife', 'mumbai', 'famous', 'city', 'never', 'sleep', 'thus', 'definitely', 'lively', 'nightlife', 'offer', 'list', 'place', 'name', 'address', 'phone', 'number', 'etc', 'emergency', 'emergency', 'anywhere', 'anytime', 'click', 'indian', 'airline', 'hospital', 'ambulance', 'crime', 'railway', 'ect', 'autogas', 'section', 'user', 'find', 'nearest', 'cng', 'lpg', 'gas', 'station', 'mumbai', 'also', 'route', 'station', 'current', 'location', 'lingo', 'translate', 'language', 'english', 'go', 'ahead', 'download', 'note', 'information', 'indicative', 'user', 'best', 'navigate', 'mumbai', 'taken', 'various', 'site', 'content', 'application', 'copyrighted', 'silver', 'touch-', 'though', 'design', 'presentation', 'application', 'copyrighted', 'silver', 'touch', 'technology', 'ltd', 'india']",Travel  >  City guides
15072,,"['lucknow', 'window', 'complete', 'virtual', 'tour', 'guide', 'charming', 'city', 'lucknow', 'detailed', 'date', 'information', 'category', 'weather', 'city', 'map', 'must', 'visit', 'emergency', 'hangout', 'autogas', 'lingo', 'weather', 'recent', 'weather', 'update', 'step', 'explore', 'city', 'city', 'map', 'city', 'map', 'pathfinder', 'help', 'navigate', 'city', 'reach', 'desired', 'destination', 'easily', 'wherever', 'anytime', 'know', 'go', 'route', 'pick', 'must', 'visit', 'list', 'must', 'see', 'place', 'lucknow', 'precise', 'information', 'location', 'via', ""'augmented"", 'reality', 'hangout', 'sip', 'favorite', 'drink', 'gala', 'time', 'bar', 'pub', 'cinema', 'hall', 'multiplex', 'lounge', 'resort', 'water', 'park', 'lucknow', 'address', 'number', 'place', 'emergency', 'emergency', 'anywhere', 'anytime', 'click', 'airline', 'hospital', 'crime', 'railway', 'tourist', 'enquiry', 'etc', 'autogas', 'section', 'user', 'find', 'nearest', 'cng', 'lpg', 'gas', 'station', 'lucknow', 'also', 'route', 'station', 'current', 'location', 'lingo', 'translate', 'language', 'english', 'download', 'lucknow', 'window', 'application', 'note', 'information', 'indicative', 'user', 'best', 'navigate', 'lucknow', 'taken', 'various', 'site', 'content', 'application', 'copyrighted', 'silver', 'touch-', 'though', 'design', 'presentation', 'application', 'copyrighted', 'silver', 'touch', 'technology', 'ltd', 'india']",Travel  >  City guides
15081,,"['srinagar', 'summer', 'capital', 'indian', 'state', 'jammu', 'kashmir', 'situated', 'kashmir', 'valley', 'lie', 'bank', 'jhelum', 'river', 'city', 'famous', 'garden', 'lake', 'houseboat', 'srinagar', 'window', 'application', 'complete', 'virtual', 'travel', 'guide', 'explore', 'srinagar', 'city', 'never', 'detailed', 'date', 'information', 'category', 'weather', 'city', 'map', 'must', 'visit', 'restaurant', 'emergency', 'autogas', 'lingo', 'weather', 'latest', 'weather', 'update', 'step', 'explore', 'city', 'next', 'day', 'weather', 'report', 'city', 'map', 'city', 'map', 'pathfinder', 'help', 'navigate', 'city', 'reach', 'desired', 'destination', 'easily', 'must', 'visit', 'list', 'must', 'see', 'place', 'srinagar', 'precise', 'information', 'location', 'via', ""'augmented"", 'reality', 'restaurant', 'enjoy', 'favorite', 'food', 'nice', 'time', 'best', 'restaurant', 'srinagar', 'list', 'restaurant', 'address', 'number', 'etc', 'emergency', 'emergency', 'anywhere', 'anytime', 'click', 'airline', 'medical', 'crime', 'railway', 'tourist', 'enquiry', 'etc', 'lingo', 'translate', 'language', 'english', 'download', 'srinagar', 'window', 'application', 'note', 'information', 'indicative', 'user', 'best', 'navigate', 'srinagar', 'taken', 'various', 'site', 'content', 'application', 'copyrighted', 'silver', 'touch-', 'though', 'design', 'presentation', 'application', 'copyrighted', 'silver', 'touch', 'technology', 'ltd', 'india']",Travel  >  City guides
15101,,"['phrasebook', 'application', 'contains', 'ontology', 'commonly', 'used', 'word', 'phrase', 'arranged', 'thematical', 'manner', 'well', 'dictionary', 'commonly', 'used', 'word', 'useful', 'traveler']",Travel
15103,,"['travelling', 'lot', 'love', 'time', 'zone', 'timezonegenius', 'little', 'time', 'zone', 'genius', 'allow', 'create', 'tile', 'various', 'time', 'zone']",Travel
15175,,"['tic-toc', 'pesariis', 'è', ""un'applicazione"", 'gratuita', 'che', 'permette', 'di', 'visualizzare', 'sul', 'proprio', 'dispositivo', 'tutte', 'le', 'informazioni', 'utili', 'sul', 'percorso', 'dell', 'orologeria', 'persarina', 'e', 'sugli', 'orologi', 'monumentali', 'presenti', 'nella', 'frazione', 'di', 'pesariis', 'comune', 'di', 'prato', 'carnico', 'riconosciuto', 'e', 'tutelato', 'come', 'centro', 'storico-architettonico', 'di', 'primario', 'interesse', 'si', 'possono', 'trovare', 'informazioni', 'dettagliate', 'immagini', 'e', 'audio', 'guida', 'su', 'ogni', 'singolo', 'orologio', 'e', 'informazioni', 'sul', 'museo', 'di', 'pesariis', 'che', 'ospita', 'al', 'suo', 'interno', 'oltre', 'un', 'centinaio', 'di', 'orologi', 'di', 'varie', 'epoche', 'e', 'provenienze', 'e', 'per', 'la', 'maggior', 'parte', 'prodotti', 'nella', 'val', 'pesarina', 'sono', 'presenti', 'anche', 'gli', 'itinerari', 'per', 'la', 'navigazione', 'libera', 'dell', 'utente', 'con', 'senza', 'geolocalizzazione', 'e', 'percorsi', 'guidati', 'predeterminati', 'per', 'visitare', 'la', 'frazione', 'di', 'pesariis', 'ed', 'suoi', 'orologi', 'per', 'comprendere', 'al', 'meglio', 'alcune', 'caratteristiche', 'tecniche', 'di', 'descrizione', 'degli', 'orologi', 'è', 'stato', 'previsto', 'un', 'glossario', 'con', 'alcune', 'terminologie', 'ed', 'il', 'loro', 'significato', 'disponibile', 'per', 'le', 'seguenti', 'lingue', 'italiano', 'tedesco', 'e', 'inglese']",Travel  >  City guides
15184,,"['amritsar', 'city', 'north-western', 'part', 'india', 'spiritual', 'center', 'sikh', 'region', 'administrative', 'headquarters', 'amritsar', 'district', 'state', 'punjab', 'amritsar', 'window', 'application', 'complete', 'virtual', 'travel', 'guide', 'city', 'amritsar', 'detailed', 'date', 'information', 'weather', 'citymap', 'must', 'visit', 'place', 'restaurant', 'emergency', 'autogas', 'lingo', 'language', 'translation', 'weather', 'recent', 'weather', 'update', 'step', 'explore', 'city', 'city', 'map', 'city', 'map', 'pathfinder', 'help', 'navigate', 'city', 'reach', 'desired', 'destination', 'easily', 'wherever', 'anytime', 'know', 'go', 'route', 'pick', 'must', 'visit', 'list', 'must', 'see', 'place', 'amritsar', 'precise', 'information', 'location', 'via', ""'augmented"", 'reality', 'restaurant', 'enjoy', 'favorite', 'food', 'nice', 'time', 'best', 'restaurant', 'amritsar', 'list', 'restaurant', 'address', 'number', 'etc', 'emergency', 'emergency', 'anywhere', 'anytime', 'click', 'airline', 'medical', 'crime', 'railway', 'tourist', 'enquiry', 'etc', 'autogas', 'section', 'user', 'find', 'nearest', 'cng', 'lpg', 'gas', 'station', 'amritsar', 'also', 'route', 'station', 'current', 'location', 'lingo', 'translate', 'language', 'english', 'go', 'ahead', 'download', 'note', 'information', 'indicative', 'user', 'best', 'navigate', 'amritsar', 'taken', 'various', 'site', 'content', 'application', 'copyrighted', 'silver', 'touch-', 'though', 'design', 'presentation', 'application', 'copyrighted', 'silver', 'touch', 'technology', 'ltd', 'india']",Travel  >  City guides
15186,,"['varanasi', 'spiritual', 'capital', 'india', 'according', 'legend', 'varanasi', 'founded', 'god', 'shiva', 'varanasi', 'window', 'application', 'complete', 'virtual', 'travel', 'guide', 'acquaint', 'varanasi', 'detailed', 'date', 'information', 'category', 'weather', 'city', 'map', 'must', 'visit', 'restaurant', 'emergency', 'autogas', 'lingo', 'weather', 'latest', 'weather', 'update', 'step', 'explore', 'city', 'next', 'day', 'weather', 'report', 'city', 'map', 'city', 'map', 'pathfinder', 'help', 'navigate', 'city', 'reach', 'desired', 'destination', 'easily', 'wherever', 'anytime', 'must', 'visit', 'list', 'must', 'see', 'place', 'varanasi', 'precise', 'information', 'location', 'via', ""'augmented"", 'reality', 'restaurant', 'enjoy', 'favorite', 'food', 'nice', 'time', 'best', 'restaurant', 'varanasi', 'list', 'restaurant', 'address', 'number', 'etc', 'along', 'food', 'category', 'wise', 'restaurant', 'emergency', 'emergency', 'anywhere', 'anytime', 'click', 'airline', 'medical', 'crime', 'railway', 'tourist', 'enquiry', 'etc', 'autogas', 'section', 'user', 'find', 'nearest', 'cng', 'lpg', 'gas', 'station', 'varanasi', 'also', 'route', 'station', 'current', 'location', 'lingo', 'translate', 'language', 'english', 'go', 'ahead', 'download', 'note', 'information', 'user', 'best', 'navigate', 'taken', 'various', 'site', 'content', 'application', 'copyrighted', 'silver', 'touch-though', 'design', 'presentation', 'application', 'copyrighted', 'silver', 'touch', 'technology', 'ltd.', 'india']",Travel  >  City guides
15204,,"['tourism', 'lisbon', 'version', 'window', 'phone', 'lisbon', 'tourism', 'window', 'contains', 'content', 'example', 'audio', 'dictionary', 'english', 'portuguese', 'dictionary', 'updated', 'every', 'month', 'also', 'space', 'cultural', 'content', 'event', 'must', 'know', 'thing', 'live', 'lisbon', 'update', 'photo', 'guincho', 'beach', 'near', 'lisbon', 'update', 'august', ""sant'anna"", 'portuguese', 'tile', 'factory', 'info', 'santanna.com.pt', 'update', 'june', 'literature', 'fernando', 'pessoa']",Travel
15247,,"['discover', 'beautiful', 'trip', 'destination', 'indonesia', 'official', 'indonesiatrip.id', 'find', 'browse', 'various', 'trip', 'package', 'hidden', 'paradise', 'indonesia', 'sabang', 'merauke', 'miangas', 'alor', 'complete', 'article', 'destination', 'detail', 'itinerary', 'another', 'information', 'destination']",Travel  >  City guides
15342,,"['simple', 'show', 'traveling', 'saudi', 'arabia', 'different', 'unique', 'thing', 'saudi', 'arabia', 'explore', 'saudi', 'arabia']",Travel
15356,,"['welcome', 'great', 'commercial', 'city', 'tanzania', 'dar', 'e', 'salaam', 'alias', 'bongo', 'dsm', 'simply', 'dar', 'fun-filled', 'city', 'though', 'getting', 'blindly', 'wo', 'bring', 'joy', 'newindar', 'bound', 'enjoy', 'dar', 'info', 'ranging']",Travel  >  City guides
15451,,"['top', 'hotel', 'bangladesh.here', 'includes', 'star', 'star', 'star', 'hotel', 'specially', 'made', 'tourist', 'want', 'visit', 'bangladesh', 'helpful', 'find', 'residential', 'hotel', 'totally', 'user']",Travel  >  Hotels
15486,,"['simple', 'application', 'show', 'current', 'speed', 'useful', 'commute', 'lot', 'speed', 'camera', 'show', 'speed', 'kilometer', 'per', 'hour', 'mile', 'per', 'hour']",Travel
15494,,"['note', 'work', 'västtrafik', 'locates', 'nearest', 'stop', 'using', 'gps', 'choose', 'stop', 'see', 'coming', 'departure']",Travel
15529,,"['simple', 'hotel', 'finder', 'based', 'affiliate', 'program']",Travel  >  Hotels
15562,,"['best', 'selling', 'travel', 'window', 'modernmap', 'getting', 'even', 'better', 'price', 'go', 'original', 'best', 'google', 'map', 'client', 'window', 'beware', 'imitation', 'unlike', 'similar', 'modernmap', 'display', 'advert', 'pester', 'purchase', 'modernmap', 'fantastic', 'mapping', 'application', 'powered', 'google', 'map', 'google', 'map', 'offer', 'amazing', 'mapping', 'experience', 'using', 'simple', 'clean', 'interface', 'modernmap', 'give', 'amazing', 'street', 'view', 'multi', 'layer', 'map', 'full', 'screen', 'matter', 'device', 'ultimate', 'mapping', 'window', 'modernmap', 'support', 'direction', 'street', 'view', 'live', 'weather', 'data', 'live', 'traffic', 'data', 'search', 'search', 'charm', 'geo', 'location']",Travel
15585,,"['tourist', 'guide', 'city', 'maharashtra', 'premium', 'tourist', 'location', 'described', 'tip', 'getting', 'location', 'given', 'special', 'location', 'maharashtra', 'also', 'mentioned', 'tourism', 'link', 'provided', 'solving', 'query', 'worth', 'downloading']",Travel  >  City guides
15596,,"['sight', 'szeged', 'mobile', 'guide', 'sight', 'szeged', 'application', 'available', 'language', 'display', 'szeged', 'attraction', 'must', 'see', 'visiting', 'city', 'sight', 'visited', 'following', 'recommended', 'walking', 'route', 'independently', 'planning', 'visit', 'map', 'phone', 'number', 'address', 'also', 'available']",Travel  >  City guides
15617,,"['zagreb', 'food', 'application', 'give', 'overview', 'restaurant', 'food', 'spot', 'zagreb', 'focus', 'interesting', 'gastronomy', 'object', 'real', 'hedonist', 'upcoming', 'tourist', 'enjoy', 'main', 'function', 'application', 'overview', 'object', 'google', 'map', 'shown', 'pushpin', 'user', 'tap', 'object', 'information', 'general', 'info', 'zagreb', 'food', 'informed', 'restaurant', 'zagreb', 'studio', 'technicart', 'unique', 'company', 'connects', 'culture', 'tourism', 'gastronomy', 'modern', 'technology', 'user-friendly', 'application', 'show', 'way', 'life', 'zagreb', 'allowed', 'copy', 'share', 'file', 'application', 'application', 'material', 'application', 'copyrighted']",Travel  >  City guides
15632,,"['marina', 'de', 'lagos', 'distinguished', 'euromarina', 'anchor', 'award', 'european', 'blue', 'flag', 'yacht', 'harbor', 'association', 'gold', 'anchor', 'imci', 'blue', 'star', 'marina', 'proud', 'comfort', 'safety', 'facility', 'offer', 'well', 'quality', 'reception', 'staff', 'provide', 'located', 'bay', 'lagos', 'among', 'best', 'beach', 'algarve', 'marina', 'de', 'lagos', 'privilege', 'right', 'heart', 'discovery', 'home', 'town', 'welcome', 'enjoy', 'unforgettable', 'stay']",Travel
15648,,"['window', 'phone', 'find', 'nearby', 'bus', 'stop', 'route', 'schedule', 'winnipeg', 'manitoba', 'canada', 'us', 'live', 'feed', 'winnipeg', 'transit', 'minute', 'data', 'winnipeggers', 'winnipeggers']",Travel  >  City guides
